household_id,state,person,age,total_income
1355972,Oregon,wife,64,16000
1356882,Oregon,husband,63,121600
1356882,Oregon,wife,58,406000
1357119,Washington,husband,50,125200
1357119,Washington,wife,48,68000
1358605,Washington,husband,44,60000
1358605,Washington,wife,47,14000
1359299,Oregon,husband,61,120000
1359299,Oregon,wife,57,48000
1359369,Oregon,husband,33,28000
1359369,Oregon,wife,33,6000
1360264,Washington,husband,41,43000
1360264,Washington,wife,34,0
1361374,Oregon,husband,43,86010
1361374,Oregon,wife,40,26910
1361429,Oregon,husband,58,25000
1361429,Oregon,wife,62,36000
1361476,Washington,husband,48,95000
1361476,Washington,wife,46,71000
1361640,Washington,husband,74,14400
1361640,Washington,wife,72,57800
1362894,Oregon,husband,56,489000
1362894,Oregon,wife,53,8600
1363311,Washington,husband,31,30700
1363311,Washington,wife,33,11000
1363382,Washington,husband,67,202000
1363382,Washington,wife,67,19600
1364893,Oregon,husband,75,23000
1364893,Oregon,wife,63,14400
1366017,Oregon,husband,62,58600
1366017,Oregon,wife,59,56000
1366117,Washington,husband,39,80000
1366117,Washington,wife,36,0
1366860,Oregon,husband,49,36400
1366860,Oregon,wife,51,17900
1367629,Washington,husband,53,36000
1367629,Washington,wife,45,14000
1368019,Washington,husband,71,122000
1368019,Washington,wife,50,0
1368161,Washington,husband,40,80000
1368161,Washington,wife,37,55000
1368307,Oregon,husband,63,11800
1368307,Oregon,wife,63,54200
1368634,Washington,husband,86,43420
1368634,Washington,wife,86,243400
1368839,Oregon,husband,64,110000
1368839,Oregon,wife,60,4000
1369811,Washington,husband,34,30000
1369811,Washington,wife,35,12000
1370071,Oregon,husband,82,13100
1370071,Oregon,wife,76,25400
1371978,Oregon,husband,36,75000
1371978,Oregon,wife,36,0
1372218,Washington,husband,73,24000
1372218,Washington,wife,73,8400
1372331,Oregon,husband,37,43000
1372331,Oregon,wife,34,46300
1372841,Oregon,husband,72,12000
1372841,Oregon,wife,69,51300
1373660,Washington,husband,70,33600
1373660,Washington,wife,63,200
1376019,Washington,husband,42,89000
1376019,Washington,wife,37,6900
1377059,Oregon,husband,65,48200
1377059,Oregon,wife,65,15200
1378660,Oregon,husband,36,67000
1378660,Oregon,wife,33,4800
1378707,Oregon,husband,54,54000
1378707,Oregon,wife,56,52600
1378997,Oregon,husband,61,29000
1378997,Oregon,wife,54,10900
1379082,Oregon,husband,87,35500
1379082,Oregon,wife,83,12900
1379504,Oregon,husband,70,61400
1379504,Oregon,wife,69,6600
1380389,Washington,husband,65,55900
1380389,Washington,wife,62,0
1381120,Washington,husband,63,1100
1381120,Washington,wife,64,10000
1381213,Washington,husband,55,398000
1381213,Washington,wife,61,0
1381915,Oregon,husband,50,46800
1381915,Oregon,wife,53,15200
1383537,Oregon,husband,72,18000
1383537,Oregon,wife,67,8900
1384074,Washington,husband,64,17770
1384074,Washington,wife,65,10280
1384298,Washington,husband,38,120000
1384298,Washington,wife,35,10000
1384596,Washington,husband,53,24000
1384596,Washington,wife,54,34000
1384727,Washington,husband,51,11500
1384727,Washington,wife,46,98100
1385281,Washington,husband,63,103000
1385281,Washington,wife,62,18000
1386436,Washington,husband,59,35120
1386436,Washington,wife,62,1200
1388308,Washington,husband,22,60000
1388308,Washington,wife,22,30000
1389093,Washington,husband,59,71500
1389093,Washington,wife,61,38300
1389514,Oregon,husband,38,2400
1389514,Oregon,wife,36,110000
1390651,Washington,husband,61,41800
1390651,Washington,wife,51,8800
1391079,Washington,husband,40,26000
1391079,Washington,wife,38,16000
1392636,Washington,husband,78,33700
1392636,Washington,wife,77,22600
1393932,Oregon,husband,43,107000
1393932,Oregon,wife,43,50000
1393999,Oregon,husband,73,91100
1393999,Oregon,wife,66,8800
1394446,Oregon,husband,76,40000
1394446,Oregon,wife,75,48000
1395009,Washington,husband,42,60000
1395009,Washington,wife,42,1300
1397270,Washington,husband,58,80000
1397270,Washington,wife,57,45000
1397972,Washington,husband,43,24000
1397972,Washington,wife,55,8800
1399320,Oregon,husband,46,92000
1399320,Oregon,wife,39,120
1399654,Washington,husband,43,36000
1399654,Washington,wife,38,70000
1400786,Washington,husband,59,120000
1400786,Washington,wife,56,0
1401537,Washington,husband,58,135000
1401537,Washington,wife,26,0
1401587,Washington,husband,48,100000
1401587,Washington,wife,51,6000
1401802,Oregon,husband,55,60000
1401802,Oregon,wife,59,4500
1402849,Washington,husband,54,90000
1402849,Washington,wife,56,90000
1402913,Oregon,husband,81,43800
1402913,Oregon,wife,78,19900
1403217,Washington,husband,58,139000
1403217,Washington,wife,51,43000
1405734,Oregon,husband,68,38600
1405734,Oregon,wife,59,65700
1406193,Oregon,husband,43,144000
1406193,Oregon,wife,43,90200
1406673,Washington,husband,55,24004
1406673,Washington,wife,55,115000
1406724,Washington,husband,72,66200
1406724,Washington,wife,67,50200
1407179,Oregon,husband,42,110000
1407179,Oregon,wife,43,62000
1407357,Washington,husband,42,27000
1407357,Washington,wife,44,44000
1408430,Oregon,husband,70,12800
1408430,Oregon,wife,70,19750
1408809,Oregon,husband,72,49400
1408809,Oregon,wife,71,60000
1409703,Washington,husband,36,126000
1409703,Washington,wife,36,0
1409902,Oregon,husband,72,86900
1409902,Oregon,wife,73,101800
1410377,Washington,husband,61,30230
1410377,Washington,wife,57,60000
1411499,Washington,husband,73,34400
1411499,Washington,wife,57,36000
1412467,Oregon,husband,23,6000
1412467,Oregon,wife,25,7000
1413387,Washington,husband,51,36000
1413387,Washington,wife,42,8000
1413663,Oregon,husband,82,389000
1413663,Oregon,wife,73,37000
1416148,Washington,husband,30,124000
1416148,Washington,wife,27,1000
1416860,Washington,husband,49,40000
1416860,Washington,wife,38,0
1417277,Washington,husband,45,75000
1417277,Washington,wife,42,80000
1417316,Washington,husband,33,145200
1417316,Washington,wife,31,3000
1417561,Oregon,husband,31,49300
1417561,Oregon,wife,26,2800
1418557,Washington,husband,52,61300
1418557,Washington,wife,48,48000
1418957,Oregon,husband,81,96000
1418957,Oregon,wife,71,13000
1419245,Washington,husband,57,45000
1419245,Washington,wife,57,28000
1419885,Oregon,husband,46,100000
1419885,Oregon,wife,44,75000
1420560,Washington,husband,38,94000
1420560,Washington,wife,32,0
1421247,Washington,husband,65,467500
1421247,Washington,wife,62,2000
1421682,Oregon,husband,30,25400
1421682,Oregon,wife,30,2100
1423499,Oregon,husband,59,110000
1423499,Oregon,wife,55,37000
1423861,Washington,husband,41,44000
1423861,Washington,wife,42,17000
1423995,Washington,husband,60,94060
1423995,Washington,wife,58,50
1424188,Oregon,husband,60,111000
1424188,Oregon,wife,53,44000
1424912,Oregon,husband,68,48200
1424912,Oregon,wife,68,33800
1425580,Oregon,husband,53,55000
1425580,Oregon,wife,45,62000
1425599,Oregon,husband,46,101000
1425599,Oregon,wife,47,12000
1426125,Washington,husband,61,18000
1426125,Washington,wife,58,3800
1426653,Oregon,husband,65,36000
1426653,Oregon,wife,65,35200
1427356,Oregon,husband,77,39004
1427356,Oregon,wife,74,3600
1427453,Oregon,husband,53,120000
1427453,Oregon,wife,51,36000
1427549,Washington,husband,52,180000
1427549,Washington,wife,41,10
1427860,Washington,husband,39,25000
1427860,Washington,wife,37,16000
1428106,Oregon,husband,49,18000
1428106,Oregon,wife,54,28700
1428207,Oregon,husband,76,28800
1428207,Oregon,wife,58,23000
1430230,Oregon,husband,47,40000
1430230,Oregon,wife,40,47000
1430796,Washington,husband,30,70000
1430796,Washington,wife,34,55000
1431007,Oregon,husband,36,6000
1431007,Oregon,wife,30,41800
1431266,Washington,husband,57,90000
1431266,Washington,wife,52,0
1431403,Washington,husband,75,68100
1431403,Washington,wife,72,14300
1431524,Washington,husband,68,38000
1431524,Washington,wife,52,23000
1431789,Washington,husband,47,60000
1431789,Washington,wife,45,40000
1431809,Washington,husband,52,48000
1431809,Washington,wife,52,0
1432600,Washington,husband,65,65000
1432600,Washington,wife,63,0
1432887,Washington,husband,57,130000
1432887,Washington,wife,55,3500
1433187,Oregon,husband,59,70000
1433187,Oregon,wife,56,47400
1433436,Washington,husband,50,43000
1433436,Washington,wife,44,0
1435963,Washington,husband,49,80000
1435963,Washington,wife,46,10000
1435994,Washington,husband,81,21300
1435994,Washington,wife,79,14700
1436742,Washington,husband,52,90000
1436742,Washington,wife,53,10000
1437235,Washington,husband,38,79400
1437235,Washington,wife,36,25000
1437393,Oregon,husband,72,31000
1437393,Oregon,wife,73,12700
1437495,Washington,husband,62,66000
1437495,Washington,wife,55,47000
1437836,Oregon,husband,44,36000
1437836,Oregon,wife,43,291000
1439277,Washington,husband,50,55000
1439277,Washington,wife,58,19000
1440849,Oregon,husband,81,19000
1440849,Oregon,wife,76,5000
1440907,Oregon,husband,50,65000
1440907,Oregon,wife,53,92000
1441219,Oregon,husband,37,86000
1441219,Oregon,wife,40,2500
1442024,Oregon,husband,29,60000
1442024,Oregon,wife,28,25000
1442203,Oregon,husband,56,57550
1442203,Oregon,wife,54,55000
1443612,Washington,husband,22,31000
1443612,Washington,wife,22,0
1446091,Oregon,husband,62,29500
1446091,Oregon,wife,60,6600
1446546,Oregon,husband,43,111500
1446546,Oregon,wife,42,0
1449993,Washington,husband,72,36400
1449993,Washington,wife,71,15900
1450650,Oregon,husband,74,42400
1450650,Oregon,wife,72,14170
1451600,Washington,husband,68,28000
1451600,Washington,wife,75,19500
1451871,Oregon,husband,43,126000
1451871,Oregon,wife,37,35000
1453783,Oregon,husband,47,40000
1453783,Oregon,wife,45,22000
1454100,Washington,husband,54,225000
1454100,Washington,wife,53,23500
1455429,Oregon,husband,45,130000
1455429,Oregon,wife,43,0
1455534,Washington,husband,79,5000
1455534,Washington,wife,74,87000
1456573,Washington,husband,38,4800
1456573,Washington,wife,36,0
1459242,Oregon,husband,63,95000
1459242,Oregon,wife,60,60000
1459870,Washington,husband,52,0
1459870,Washington,wife,36,18000
1460695,Oregon,husband,36,28800
1460695,Oregon,wife,47,75200
1461813,Washington,husband,63,55000
1461813,Washington,wife,60,58000
1462017,Washington,husband,45,50000
1462017,Washington,wife,47,0
1462308,Oregon,husband,47,24000
1462308,Oregon,wife,40,22000
1463902,Oregon,husband,73,27200
1463902,Oregon,wife,67,31200
1463936,Washington,husband,44,14900
1463936,Washington,wife,42,42000
1465983,Washington,husband,49,15000
1465983,Washington,wife,49,467000
1466774,Oregon,husband,59,23600
1466774,Oregon,wife,63,23820
1467313,Oregon,husband,58,24000
1467313,Oregon,wife,54,8900
1468022,Oregon,husband,60,38400
1468022,Oregon,wife,60,24900
1468271,Oregon,husband,55,46000
1468271,Oregon,wife,43,45000
1469714,Washington,husband,39,35500
1469714,Washington,wife,39,102000
1469873,Oregon,husband,43,32000
1469873,Oregon,wife,41,34000
1470625,Washington,husband,56,38000
1470625,Washington,wife,61,0
1471969,Washington,husband,75,23000
1471969,Washington,wife,76,7700
1473423,Oregon,husband,39,63000
1473423,Oregon,wife,34,5000
1474456,Washington,husband,51,48000
1474456,Washington,wife,36,13000
1477135,Oregon,husband,64,170000
1477135,Oregon,wife,63,10000
1479127,Washington,husband,71,68000
1479127,Washington,wife,70,0
1481199,Washington,husband,46,0
1481199,Washington,wife,47,28000
1483890,Oregon,husband,37,67000
1483890,Oregon,wife,34,5000
1484130,Washington,husband,26,24000
1484130,Washington,wife,36,11000
1484786,Oregon,husband,34,40000
1484786,Oregon,wife,36,6000
1485071,Oregon,husband,54,77000
1485071,Oregon,wife,55,0
1485968,Oregon,husband,39,50000
1485968,Oregon,wife,39,37600
1486163,Oregon,husband,40,34000
1486163,Oregon,wife,37,25000
1486356,Washington,husband,44,170000
1486356,Washington,wife,44,0
1486900,Washington,husband,48,23400
1486900,Washington,wife,53,0
1487184,Oregon,husband,43,16800
1487184,Oregon,wife,43,10000
1487722,Oregon,husband,51,0
1487722,Oregon,wife,51,22000
1488455,Oregon,husband,64,28000
1488455,Oregon,wife,48,56000
1490122,Washington,husband,35,98000
1490122,Washington,wife,29,0
1490801,Oregon,husband,80,40700
1490801,Oregon,wife,70,20200
1491178,Oregon,husband,38,60000
1491178,Oregon,wife,39,27600
1491652,Oregon,husband,53,32000
1491652,Oregon,wife,39,0
1492659,Oregon,husband,24,24000
1492659,Oregon,wife,30,26000
1492774,Oregon,husband,60,19600
1492774,Oregon,wife,58,211000
1493005,Oregon,husband,65,20400
1493005,Oregon,wife,64,21900
1494020,Washington,husband,44,240500
1494020,Washington,wife,52,83100
1495166,Washington,husband,56,386200
1495166,Washington,wife,59,0
1495231,Oregon,husband,40,31400
1495231,Oregon,wife,32,19200
1495529,Oregon,husband,84,14600
1495529,Oregon,wife,73,10800
1496027,Oregon,husband,46,50000
1496027,Oregon,wife,45,45000
1496115,Washington,husband,33,60000
1496115,Washington,wife,37,77600
1497704,Oregon,husband,61,35000
1497704,Oregon,wife,55,57000
1497988,Washington,husband,55,97400
1497988,Washington,wife,56,4000
1498266,Oregon,husband,56,406000
1498266,Oregon,wife,55,0
1500619,Oregon,husband,31,80000
1500619,Oregon,wife,29,0
1500761,Washington,husband,42,75000
1500761,Washington,wife,40,25000
1503279,Washington,husband,56,47000
1503279,Washington,wife,56,57000
1504044,Oregon,husband,77,236700
1504044,Oregon,wife,79,1
1504316,Washington,husband,52,48200
1504316,Washington,wife,43,65000
1505119,Washington,husband,38,80000
1505119,Washington,wife,35,0
1507453,Oregon,husband,38,45000
1507453,Oregon,wife,39,34000
1507771,Oregon,husband,61,9000
1507771,Oregon,wife,46,60000
1508732,Washington,husband,60,60000
1508732,Washington,wife,56,163000
1510353,Washington,husband,73,12800
1510353,Washington,wife,73,0
1513546,Washington,husband,48,104000
1513546,Washington,wife,45,15400
1514050,Oregon,husband,72,91000
1514050,Oregon,wife,62,47000
1518449,Washington,husband,67,80900
1518449,Washington,wife,62,35870
1518512,Washington,husband,37,75000
1518512,Washington,wife,30,2000
1518830,Oregon,husband,61,6650
1518830,Oregon,wife,62,6000
1520153,Oregon,husband,70,21200
1520153,Oregon,wife,68,25800
1520296,Washington,husband,52,75000
1520296,Washington,wife,51,69000
1520375,Oregon,husband,64,78520
1520375,Oregon,wife,64,21100
